Columns Steel - Data,,,,,,,,,,,,,,,,,
Mark,Type Mark,Family,Type,Classification.MasterFormat.Description,Classification.MasterFormat.Number,Count,Base Level,Base Offset,Top Level,Top Offset,Length,Column Location Mark,BHE_Material,Workset,BHE_Material Grade,Tonnage By Volume,
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,LEVEL 01 FFL,0,EXISTING - LEVEL 07,0,6000,1N10(2213.561)-1Pa,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.073 m³,0.572102
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,0,5060,1Pa-110a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.482472
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,LEVEL 01 FFL,0,EXISTING - LEVEL 07,0,6000,1Pa-110a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.073 m³,0.572102
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,-125,9875,1E-124(3249.159),Steel,BHE_ELEM_New Structure Turbine Hall,,0.120 m³,0.941584
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,-160,9840,1D-124(3249.159),Steel,BHE_ELEM_New Structure Turbine Hall,,0.120 m³,0.938247
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 05,-140,4800,1Pa-111a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.058 m³,0.457681
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 05,-140,4800,1N10(-1936.239)-1Pa,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.058 m³,0.457681
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 05,-140,4800,1N10(2213.561)-1Pa,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.058 m³,0.457681
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 05,-140,4800,1Pa-110a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.058 m³,0.457681
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Na-112a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Na-111a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Na-110a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Na-19a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Lb-112a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1La-112a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Lb-111a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Lb-110a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Lb-19a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1La-111a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,-1760,EXISTING - LEVEL 01,-1160,600,1La-110a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.007 m³,0.05721
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1La-110a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1La-19a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Ka-112a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Ka-111a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Ka-110a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Ka-19a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Ha-112a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Ha-111a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Ha-110a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,100-CS154,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x97,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 01,0,LEVEL 01 FFL,0,5000,1Ha-19a,Steel,BHE_ELEM_Existing Structure Control Room_Removed,,0.061 m³,0.476751
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x118,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-220,9780,1D-13/12,Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.145 m³,1.137926
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x158,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-200,9800,1D-119,Steel,BHE_ELEM_Existing Structure Turbine Hall_Retained,,0.195 m³,1.533844
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x158,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-200,9800,1D-115,Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.195 m³,1.533844
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x158,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-200,9800,1D-111,Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.195 m³,1.533844
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x158,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-220,9780,1E-13/12,Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.195 m³,1.530714
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-200,9800,1.00E-119,Steel,BHE_ELEM_Existing Structure Turbine Hall_Retained,,0.245 m³,1.926574
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-200,9800,1.00E-115,Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.245 m³,1.926574
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-220,9780,1D-13,Steel,BHE_ELEM_Existing Structure Turbine Hall_Retained,,0.245 m³,1.922642
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-200,9800,1.00E-111,Steel,BHE_ELEM_Existing Structure Turbine Hall_Removed,,0.245 m³,1.926574
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-220,9780,1.00E-17,Steel,BHE_ELEM_Existing Structure Turbine Hall_Retained,,0.245 m³,1.922642
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,-160,9840,1D1(-2271.777)-12(1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.246 m³,1.934438
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,-160,9840,1D1(-2271.777)-11(-1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.246 m³,1.934438
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,-160,9840,1E2(-788.051)-12(1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.246 m³,1.934438
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,-160,9840,1E2(-788.051)-11(-1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.246 m³,1.934438
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,-160,9840,1D1(-2279.827)-125(1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.246 m³,1.934438
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,0,LEVEL 01 SSL,-160,9840,1D1(-2279.827)-124(-1267.600),Steel,BHE_ELEM_New Structure Turbine Hall,,0.246 m³,1.934438
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,-247,LEVEL 01 SSL,-2589,7658,1D-13/12(-499.000),Steel,BHE_ELEM_New Structure Ramp,,0.192 m³,1.50548
,100-CS153,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x198,Structural Steel Framing,05 12 00,1,LEVEL 00 SSL,-247,LEVEL 01 SSL,-3298,6949,1E-13/12(-499.000),Steel,BHE_ELEM_New Structure Ramp,,0.174 m³,1.366098
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 05,-220,9780,1.00E-13,Steel,BHE_ELEM_Existing Structure Turbine Hall_Retained,,0.297 m³,2.332414
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,1380,6225,1D-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.189 m³,1.484589
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,1380,6225,1.00E-11,Steel,BHE_ELEM_New Structure Turbine Hall,,0.189 m³,1.484589
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,220,5065,1D-12,Steel,BHE_ELEM_New Structure Turbine Hall,,0.154 m³,1.207943
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,220,5065,1.00E-12,Steel,BHE_ELEM_New Structure Turbine Hall,,0.154 m³,1.207943
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,2870,7715,1D-17,Steel,BHE_ELEM_New Structure Turbine Hall,,0.234 m³,1.839936
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,2870,7715,1.00E-17,Steel,BHE_ELEM_New Structure Turbine Hall,,0.234 m³,1.839936
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,2720,7565,1D-114,Steel,BHE_ELEM_New Structure Turbine Hall,,0.230 m³,1.804163
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,2720,7565,1.00E-114,Steel,BHE_ELEM_New Structure Turbine Hall,,0.230 m³,1.804163
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,2720,7565,1D-115,Steel,BHE_ELEM_New Structure Turbine Hall,,0.230 m³,1.804163
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,2720,7565,1.00E-115,Steel,BHE_ELEM_New Structure Turbine Hall,,0.230 m³,1.804163
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,2720,7565,1D-118,Steel,BHE_ELEM_New Structure Turbine Hall,,0.230 m³,1.804163
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,2720,7565,1.00E-118,Steel,BHE_ELEM_New Structure Turbine Hall,,0.230 m³,1.804163
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,1980,6825,1D-119,Steel,BHE_ELEM_New Structure Turbine Hall,,0.207 m³,1.627682
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,1980,6825,1.00E-119,Steel,BHE_ELEM_New Structure Turbine Hall,,0.207 m³,1.627682
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,1630,6475,1D-122,Steel,BHE_ELEM_New Structure Turbine Hall,,0.197 m³,1.544211
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,1630,6475,1.00E-122,Steel,BHE_ELEM_New Structure Turbine Hall,,0.197 m³,1.544211
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,720,5565,1D-123,Steel,BHE_ELEM_New Structure Turbine Hall,,0.169 m³,1.327187
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,720,5565,1.00E-123,Steel,BHE_ELEM_New Structure Turbine Hall,,0.169 m³,1.327187
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,720,5565,1D-124,Steel,BHE_ELEM_New Structure Turbine Hall,,0.169 m³,1.327187
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,720,5565,1.00E-124,Steel,BHE_ELEM_New Structure Turbine Hall,,0.169 m³,1.327187
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,1380,6225,1D-125,Steel,BHE_ELEM_New Structure Turbine Hall,,0.189 m³,1.484589
,100-CS175,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x240,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,LEVEL 05 SSL,1380,6225,1.00E-125,Steel,BHE_ELEM_New Structure Turbine Hall,,0.189 m³,1.484589
,100-CS150,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x283,Structural Steel Framing,05 12 00,1,LEVEL 05 SSL,-4845,ROOF LEVEL,-5500,10065,1D-18,Steel,BHE_ELEM_New Structure Turbine Hall,,0.361 m³,2.832069
,100-CS150,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x283,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-595,ROOF LEVEL,-5500,10065,1.00E-18,Steel,BHE_ELEM_New Structure Turbine Hall,,0.361 m³,2.832069
,100-CS150,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x283,Structural Steel Framing,05 12 00,1,LEVEL 05 SSL,-4845,ROOF LEVEL,-5500,10065,1D-113,Steel,BHE_ELEM_New Structure Turbine Hall,,0.361 m³,2.832069
,100-CS150,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x283,Structural Steel Framing,05 12 00,1,LEVEL 05 SSL,-4845,ROOF LEVEL,-5500,10065,1.00E-113,Steel,BHE_ELEM_New Structure Turbine Hall,,0.361 m³,2.832069
,100-CS150,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x283,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,-290,4120,1D-1N2,Steel,BHE_ELEM_New Structure Turbine Hall,,0.148 m³,1.159277
,100-CS150,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x283,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,-290,4120,1N2-1NC,Steel,BHE_ELEM_New Structure Turbine Hall,,0.148 m³,1.159277
,100-CS150,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x283,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,310,4720,1N1-1NB(2610.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.169 m³,1.328104
,100-CS150,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x283,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,-290,4120,1D-1N26,Steel,BHE_ELEM_New Structure Turbine Hall,,0.148 m³,1.159277
,100-CS150,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x283,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,-290,4120,1N26-1NC,Steel,BHE_ELEM_New Structure Turbine Hall,,0.148 m³,1.159277
,100-CS150,BHE_StructuralColumns_UC-UniversalColumns-Column,UC305x305x283,Structural Steel Framing,05 12 00,1,LEVEL 04 SSL,-160,LEVEL 05 SSL,310,4720,1N25-1NB(2610.000),Steel,BHE_ELEM_New Structure Turbine Hall,,0.169 m³,1.328104
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,0,5060,1NB-123,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.098 m³,0.765903
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 01,2900,2900,1NB-123,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.056 m³,0.438957
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 04,0,EXISTING - LEVEL 06,-200,4700,1NB-123,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.091 m³,0.711412
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,0,5060,1NB-122,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.098 m³,0.765903
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 01,2900,2900,1NB-122,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.056 m³,0.438957
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 04,0,EXISTING - LEVEL 06,-200,4700,1NB-122,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.091 m³,0.711412
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,0,5060,1NB-121,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.098 m³,0.765903
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 01,2900,2900,1NB-121,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.056 m³,0.438957
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 04,0,EXISTING - LEVEL 06,-200,4700,1NB-121,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.091 m³,0.711412
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,0,5060,1NB-120,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.098 m³,0.765903
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 01,2900,2900,1NB-120,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.056 m³,0.438957
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 04,0,EXISTING - LEVEL 06,-200,4700,1NB-120,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.091 m³,0.711412
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,0,5060,1NB-119,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.098 m³,0.765903
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 01,2900,2900,1NB-119,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.056 m³,0.438957
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 04,0,EXISTING - LEVEL 06,-200,4700,1NB-119,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.091 m³,0.711412
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,0,5060,1NB-118,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.098 m³,0.765903
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 01,2900,2900,1NB-118,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.056 m³,0.438957
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 04,0,EXISTING - LEVEL 06,-200,4700,1NB-118,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.091 m³,0.711412
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 00,0,EXISTING - LEVEL 01,0,5060,1NB-117,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.098 m³,0.765903
,,BHE_StructuralColumns_UC-UniversalColumns-Column,UC356x368x153,,,1,EXISTING - LEVEL 01,0,EXISTING - LEVEL 01,2900,2900,1NB-117,Steel,BHE_ELEM_Existing Structure Switchgear Annex_Removed,,0.056 m³,0.438957
